student,semester,course,period
30570,Winter,PhyEd 700W,T1
31070,Fall,English 353,T3
31070,Winter,English 360,T2
31070,Winter,English 495,M2
31070,Fall,Geo 310,T2
31070,Winter,MSS 451,T1
31070,Spring,AstroEngr 310,M1
31070,Spring,English 484,T3
31070,Spring,English 490,M2
31070,Fall,Math 300,T4
31070,Fall,Mgt 400,M2
31070,Winter,PhyEd 700W,T4
31070,Spring,PhyEd 700S,T4
31130,Winter,Econ 440,T1
31130,Winter,Econ 475,T3
31130,Spring,Econ 480,M3
31130,Winter,Mgt 400,T2
31130,Fall,MSS 451,T4
31130,Winter,SocSci 420,M3
31130,Spring,Biology 215,T3
31130,Fall,Econ 411,T2
31130,Fall,Econ 450,M4
31130,Spring,Econ 465,T2
31130,Winter,SocSci 412,T4
31130,Fall,PhyEd 700F,T1
31130,Spring,PhyEd 700S,M4
30140,Winter,ForArStu 420,M2
30140,Winter,Geo 250,T1
30140,Spring,MSS 491,T2
30140,Winter,PolSci 491,M1
30140,Winter,Portuguese 410,T3
30140,Fall,Geo 310,M1
30140,Fall,Mgt 400,T3
30140,Fall,MSS 451,T2
30140,Spring,Philos 310,M1
30140,Spring,Spanish 420,T3
30140,Fall,PhyEd 700F,M3
30140,Winter,PhyEd 700W,T2
30137,,Chem 434,
30137,Spring,Chem 445,M1
30137,Spring,Chem 465,T1
30137,Fall,English 411,T2
30137,Winter,Mgt 400,T2
30137,Winter,AeroEngr 315,M3
30137,Fall,Chem 431,M3
30137,,Chem 444,
30137,Fall,EngrMech 440,M1
30137,Winter,MSS 451,M1
30137,Winter,PhyEd 700W,M2
30137,Spring,PhyEd 700S,T3
30366,Fall,AstroEngr 310,M1
30366,Winter,Econ 440,M2
30366,Spring,Econ 480,T2
30366,Spring,SocSci 412,M3
30366,Winter,Econ 351,T3
30366,Winter,Econ 377,T2
30366,Fall,Econ 450,T3
30366,Spring,Econ 465,M1
30366,Fall,Mgt 400,T2
30366,Fall,MSS 451,M3
30366,Winter,Spanish 365,M3
30366,Fall,PhyEd 714F,M4
30366,Winter,PhyEd 714W,M4
30366,Spring,PhyEd 714S,M4
30366,Fall,PhyEd 718F,T4
30366,Winter,PhyEd 718W,T4
30366,Spring,PhyEd 718S,T4
30908,Winter,Econ 440,T1
30908,Spring,Econ 480,M2
30908,Winter,Mgt 400,M1
30908,Spring,SocSci 412,M3
30908,Winter,SocSci 420,M3
30908,Winter,Econ 377,T3
30908,Fall,Econ 411,T2
30908,Fall,Econ 450,T3
30908,Spring,Econ 465,T3
30908,Fall,MSS 451,M3
30908,Fall,PhyEd 714F,M4
30908,Winter,PhyEd 714W,M4
30908,Spring,PhyEd 714S,M4
30908,Fall,PhyEd 718F,T4
30908,Winter,PhyEd 718W,T4
30908,Spring,PhyEd 718S,T4
31219,Winter,Econ 440,T1
31219,Winter,Econ 475,T3
31219,Spring,Econ 480,T2
31219,Spring,English 411,T4
31219,Winter,MSS 451,T4
31219,Winter,SocSci 420,M2
31219,Fall,AstroEngr 310,T1
31219,Fall,Econ 333,M1
31219,Fall,Econ 411,T3
31219,Fall,Econ 450,M4
31219,Spring,Econ 465,T3
31219,Winter,Mgt 400,M1
31219,Fall,PhyEd 700F,T4
31219,Spring,PhyEd 700S,T1
27756,Winter,AeroEngr 483,T1
27756,Spring,Biology 215,T1
27756,Spring,EngrMech 332,M3
27756,Spring,History 300,T4
27756,Winter,MSS 451,M1
27756,Spring,SocSci 495,T3
27756,,AeroEngr 442,
27756,Fall,AeroEngr 456,M1
27756,Fall,AeroEngr 466,T3
27756,Fall,AeroEngr 481,T1
27756,Winter,SocSci 412,M2
27756,Fall,PhyEd 700F,M3
27756,Winter,PhyEd 700W,T4
30571,Spring,AeroEngr 315,M4
30571,,English 353,
30571,Winter,English 360,T2
30571,,English 490,
30571,Spring,English 495,M2
30571,Winter,Philos 345,M3
30571,Winter,AstroEngr 310,M2
30571,Fall,English 343,T3
30571,,Law 360,
30571,Fall,Math 300,T1
30571,Fall,Philos 401,T2
30571,Spring,Philos 410,T2
30571,Winter,PhyEd 700W,M1
30571,Spring,PhyEd 700S,M3
31511,Winter,Law 485,T1
31511,Winter,Mgt 400,M2
31511,Winter,Philos 310,M1
31511,Winter,SocSci 412,M3
31511,Fall,SocSci 483,T4
31511,Fall,BehSci 330,M1
31511,Spring,BehSci 335,T3
31511,Fall,Law 421,T2
31511,Fall,Law 495,T3
31511,Winter,MSS 451,T3
31511,Spring,PolSci 423,T1
31511,Fall,PhyEd 700F,M3
31511,Spring,PhyEd 700S,M1
31277,Spring,BehSci 473,T1
31277,Fall,English 411,M3
31277,Winter,SysEngr 301,M2
31277,Spring,SysEngr 320,T2
31277,Winter,SysEngr 492,T3
31277,Winter,AeroEngr 315,M4
31277,Fall,BehSci 471,T2
31277,Spring,Biology 215,M3
31277,Winter,MSS 451,M3
31277,Fall,SysEngr 477,M4
31277,Fall,SysEngr 491BL,T3
31277,Fall,PhyEd 700F,T1
31277,Winter,PhyEd 700W,T2
30356,Winter,Mgt 420,T1
30356,Spring,Mgt 448,M1
30356,Winter,Mgt 478,M1
30356,Fall,MSS 451,T3
30356,Winter,AstroEngr 310,M3
30356,Fall,Mgt 419,T4
30356,Fall,Mgt 472,T2
30356,Spring,Mgt 477,M3
30356,Winter,PhyEd 700W,M2
30356,Spring,PhyEd 700S,T1
30184,Winter,ECE 315,M1
30184,Winter,Mgt 400,M3
30184,Winter,OpsRsch 422,T1
30184,Fall,SocSci 412,M4
30184,Fall,AeroEngr 315,M3
30184,Winter,Econ 377,T3
30184,Winter,Econ 465,M2
30184,Fall,MSS 451,T1
30184,Fall,OpsRsch 421,T3
30184,Spring,Philos 310,T4
30184,Spring,Space 472,M3
30184,Fall,PhyEd 700F,M2
30184,Spring,PhyEd 700S,T2
30589,Winter,AeroEngr 315,M1
30589,Winter,BehSci 358,M4
30589,Fall,ECE 315,M3
30589,Winter,FineArt 466,M2
30589,Fall,Geo 310,M2
30589,Fall,Mgt 400,M4
30589,Spring,MSS 381,M3
30589,Fall,MSS 451,T3
30589,Spring,MSS 490,T3
30589,Spring,MSS 491,T2
30589,Spring,MSS 498,M2
30589,Winter,Philos 311,M3
30589,Spring,SocSci 412,T4
30589,Fall,PhyEd 700F,M1
30589,Winter,PhyEd 700W,T2
30590,Spring,BehSci 473,T2
30590,Winter,BehSci 498,M3
30590,Fall,English 411,M2
30590,Winter,Mgt 400,M2
30590,Winter,AstroEngr 310,T3
30590,Spring,BehSci 335,M1
30590,Winter,BehSci 375,T2
30590,Fall,BehSci 471,T3
30590,Fall,BehSci 497,T2
30590,Fall,MSS 451,M3
30590,Winter,PhyEd 700W,M4
30590,Spring,PhyEd 700S,T3
31280,Winter,Econ 475,T3
31280,Spring,Econ 480,M3
31280,Fall,Mgt 400,T1
31280,Fall,MSS 451,T2
31280,Winter,SocSci 420,M2
31280,Winter,Econ 377,T2
31280,Fall,Econ 450,T3
31280,Spring,Econ 465,T2
31280,Winter,Mgt 382,T1
31280,Spring,SocSci 412,T1
31280,Fall,PhyEd 714F,M4
31280,Winter,PhyEd 714W,M4
31280,Spring,PhyEd 714S,M4
31280,Fall,PhyEd 718F,T4
31280,Winter,PhyEd 718W,T4
31280,Spring,PhyEd 718S,T4
30415,Winter,AstroEngr 422,T3
30415,Winter,AstroEngr 437,T1
30415,Fall,AstroEngr 445,M3
30415,Spring,Engr 342,M1
30415,Winter,MSS 451,M2
30415,Spring,SocSci 412,T4
30415,Winter,AeroEngr 315,M1
30415,Spring,AstroEngr 351,M3
30415,Fall,AstroEngr 436,M1
30415,Fall,Engr 341,T1
30415,Winter,Physics 370,M3
30415,Fall,PhyEd 700F,M4
30415,Spring,PhyEd 700S,T3
30591,Spring,BehSci 495,M3
30591,Winter,BehSci 498,M3
30591,Fall,Mgt 400,T3
30591,Winter,MSS 451,T1
30591,Spring,Philos 310,T3
30591,Fall,AstroEngr 310,M2
30591,Winter,BehSci 380,T2
30591,Fall,BehSci 497T3,T2
30591,Spring,English 411,T2
30591,Spring,OpsRsch 310,M2
30591,Fall,PhyEd 700F,T4
30591,Winter,PhyEd 700W,M4
31281,Fall,Geo 310,M4
31281,Spring,History 343,T3
31281,Spring,History 345,T2
31281,Spring,History 394,M3
31281,,History 495,
31281,Winter,Mgt 400,M1
31281,Fall,AstroEngr 310,T2
31281,Fall,English 411,M1
31281,Winter,History 363,T3
31281,,History 367,
31281,Fall,History 457,T3
31281,Winter,MSS 451,M4
31281,Winter,PhyEd 700W,M2
31281,Spring,PhyEd 700S,T4
30437,Spring,CompSci 385,M2
30437,Winter,CompSci 454,T1
30437,Spring,CompSci 483,M3
30437,Winter,ForArStu 420,M2
30437,Spring,SocSci 495,T3
30437,Winter,Spanish 410,T3
30437,Fall,CompSci 426,T2
30437,Fall,CompSci 453,M1
30437,Fall,CompSci 471,M3
30437,Winter,Mgt 400,M3
30437,Spring,SocSci 412,M4
30437,Fall,PhyEd 700F,T1
30437,Spring,PhyEd 700S,M1
31282,,Chem 434,
31282,,Chem 445,
31282,Spring,Chem 465,T1
31282,Winter,Mgt 400,M3
31282,Fall,Chem 431,M3
31282,Spring,Chem 444,M1
31282,Fall,EngrMech 440,M1
31282,Winter,MSS 451,M2
31282,Winter,SocSci 412,T3
31282,Fall,PhyEd 714F,M4
31282,Winter,PhyEd 714W,M4
31282,Spring,PhyEd 714S,M4
31282,Fall,PhyEd 718F,T4
31282,Winter,PhyEd 718W,T4
31282,Spring,PhyEd 718S,T4
31284,Spring,Mgt 401,M3
31284,Winter,Mgt 420,T1
31284,Spring,Mgt 448,M2
31284,Fall,SocSci 412,M3
31284,Winter,AstroEngr 310,T3
31284,Fall,Mgt 472,M2
31284,Fall,Mgt 498,M1
31284,Winter,MSS 451,T2
31284,Spring,SocSci 483,M1
31284,Fall,PhyEd 714F,M4
31284,Winter,PhyEd 714W,M4
31284,Spring,PhyEd 714S,M4
31284,Fall,PhyEd 718F,T4
31284,Winter,PhyEd 718W,T4
31284,Spring,PhyEd 718S,T4
30593,Winter,AeroEngr 446,M3
30593,Spring,AeroEngr 482,M3
30593,Spring,Biology 215,T3
30593,Winter,MSS 451,M2
30593,Spring,SocSci 412,T1
30593,Fall,AeroEngr 442,T2
30593,Fall,AeroEngr 481,M1
30593,Fall,AstroEngr 310,T3
30593,Winter,EngrMech 332,T3
30593,Winter,History 300,T2
30593,Fall,PhyEd 700F,M4
30593,Winter,PhyEd 700W,M1
30324,Winter,Mgt 420,T1
30324,Spring,Mgt 448,M3
30324,Winter,Mgt 478,M1
30324,Fall,MSS 451,M3
30324,Spring,SocSci 412,T2
30324,Winter,History 300,M2
30324,Winter,Mgt 382,T2
30324,Fall,Mgt 472,M2
30324,Spring,Mgt 477,T3
30324,Fall,Mgt 498,T3
30324,Fall,PhyEd 714F,M4
30324,Winter,PhyEd 714W,M4
30324,Spring,PhyEd 714S,M4
30324,Fall,PhyEd 718F,T4
30324,Winter,PhyEd 718W,T4
30324,Spring,PhyEd 718S,T4
30416,Fall,Geo 310,M4
30416,Winter,Philos 200,M2
30416,Winter,Philos 311,M3
30416,Spring,Philos 392,M3
30416,,English 400S,
30416,,History 339,
30416,Fall,History 457,T3
30416,Fall,MSS 451,M1
30416,Spring,Philos 423,M2
30416,Spring,SocSci 495,T3
30416,Winter,PhyEd 700W,T1
30416,Spring,PhyEd 700S,T4
30232,Winter,BehSci 498,M3
30232,Fall,English 411,M1
30232,Winter,History 300,M4
30232,Winter,Mgt 400,M2
30232,Spring,AstroEngr 310,T2
30232,Spring,BehSci 335,T3
30232,Winter,BehSci 377,T2
30232,Winter,BehSci 380,M1
30232,Fall,BehSci 497T3,T2
30232,Fall,MSS 451,M3
30232,Fall,PhyEd 700F,M2
30232,Spring,PhyEd 700S,M2
31131,Spring,AeroEngr 315,M2
31131,Winter,Biology 440,T3
31131,Winter,Econ 374,M3
31131,Winter,Geo 250,T1
31131,Spring,PolSci 394,M3
31131,Winter,PolSci 491,M1
31131,Spring,AstroEngr 310,T1
31131,Fall,Geo 310,M2
31131,,Hum 402,
31131,Fall,MSS 493,T3
31131,Spring,Philos 310,M4
31131,Fall,PolSci 300,M3
31131,Fall,PhyEd 700F,M1
31131,Winter,PhyEd 700W,T2
30360,Winter,History 325,T2
30360,Spring,History 345,T2
30360,Spring,History 373,M2
30360,Winter,History 498,T3
30360,Fall,AstroEngr 310,T2
30360,Fall,English 411,M3
30360,Fall,Geo 310,T1
30360,Winter,Mgt 400,M2
30360,Fall,MSS 451,M1
30360,Winter,PhyEd 700W,M1
30360,Spring,PhyEd 700S,M3
30253,Winter,CivEngr 464,T1
30253,Spring,CivEngr 480,M2
30253,,CivEngr 486,
30253,Spring,CivEngr 488,T3
30253,Winter,Engr 402,M2
30253,Fall,MSS 451,T2
30253,Winter,SocSci 412,T3
30253,Fall,AstroEngr 310,M1
30253,,Biology 370,
30253,Spring,CivEngr 390,M1
30253,Fall,CivEngr 461,M3
30253,Fall,CivEngr 485,M2
30253,Winter,CivEngr 486,M3
30253,Fall,Philos 310,T3
30253,Fall,PhyEd 714F,M4
30253,Winter,PhyEd 714W,M4
30253,Spring,PhyEd 714S,M4
30253,Fall,PhyEd 718F,T4
30253,Winter,PhyEd 718W,T4
30253,Spring,PhyEd 718S,T4
30417,Spring,Mgt 401,T3
30417,Winter,Mgt 420,T1
30417,Spring,Mgt 448,M2
30417,Winter,Mgt 478,T4
30417,Winter,MSS 451,M3
30417,Fall,AstroEngr 310,T4
30417,Fall,Mgt 472,M4
30417,Fall,Mgt 498,T1
30417,Spring,SocSci 483,T1
30417,Fall,PhyEd 700F,T2
30417,Spring,PhyEd 700S,M1
31436,Spring,Mgt 401,T1
31436,Winter,Mgt 420,T1
31436,Spring,Mgt 448,T2
31436,Spring,SocSci 412,M1
31436,Winter,AstroEngr 310,T3
31436,Spring,Econ 423,M3
31436,Fall,Mgt 419,M4
31436,Fall,Mgt 472,M3
31436,Winter,MSS 451,T2
31436,Fall,SocSci 483,T4
31436,Fall,PhyEd 700F,T2
31436,Winter,PhyEd 700W,M3
30595,Spring,Mgt 401,T1
30595,Winter,Mgt 420,T1
30595,Spring,Mgt 448,T4
30595,Winter,MSS 451,M4
30595,Winter,SocSci 412,M1
30595,Winter,History 300,T2
30595,Fall,Mgt 419,T1
30595,Fall,Mgt 472,M3
30595,Fall,OpsRsch 310,M4
30595,Fall,Philos 310,T2
30595,Spring,SocSci 483,T2
30595,Winter,PhyEd 700W,M3
30595,Spring,PhyEd 700S,T3
30418,Winter,AstroEngr 437,M1
30418,Winter,AstroEngr 445,T3
30418,Spring,AstroEngr 495,M3
30418,Winter,EngrMech 330,T1
30418,Spring,SocSci 495,T3
30418,Fall,AstroEngr 436,M1
30418,Fall,Chem 325,M3
30418,Fall,Engr 443,T3
30418,,Hum 402,
30418,Spring,SocSci 412,M2
30418,Fall,PhyEd 700F,T1
30418,Spring,PhyEd 700S,M4
31437,Winter,PolSci 421,T2
31437,Winter,PolSci 444,M3
31437,,PolSci 464,
31437,Winter,PolSci 491,M1
31437,Spring,AstroEngr 310,T3
31437,Fall,Mgt 419,M4
31437,Spring,PolSci 469,T2
31437,Winter,PolSci 481,M2
31437,Fall,PhyEd 700F,M1
31437,Winter,PhyEd 700W,T3
30596,Spring,AstroEngr 310,T4
30596,Winter,CompSci 362,M3
30596,Spring,ECE 315,T3
30596,Winter,Econ 377,T3
30596,Spring,Econ 465,M3
30596,Fall,Mgt 400,T1
30596,,Mgt 420,
30596,Fall,MSS 451,T2
30596,Fall,OpsRsch 421,T3
30596,Winter,OpsRsch 422,T1
30596,Winter,Philos 310,M4
30596,Fall,SocSci 412,M1
30596,Winter,PhyEd 700W,M1
30596,Spring,PhyEd 700S,M2
30550,Winter,CivEngr 473,T1
30550,Spring,CivEngr 480,M2
30550,Spring,CivEngr 488,T3
30550,Winter,Engr 402,M2
30550,Winter,Philos 310,M4
30550,Spring,SocSci 412,T2
30550,Fall,AstroEngr 310,T1
30550,Winter,Chem 350,M3
30550,Fall,CivEngr 461,M2
30550,Fall,CivEngr 474,M3
30550,Fall,MSS 451,T3
30550,Fall,PhyEd 700F,M4
30550,Spring,PhyEd 700S,M1
31072,Spring,OpsRsch 310,M4
31072,Winter,PolSci 491,M1
31072,Spring,AstroEngr 310,T1
31072,Fall,Hum 402,T3
31072,Fall,MSS 451,M2
31072,Fall,PolSci 300,M3
31072,Winter,PolSci 301,T2
31072,Spring,PolSci 445,T2
31072,Fall,PhyEd 700F,M4
31072,Winter,PhyEd 700W,M3
30551,Winter,AstroEngr 310,T1
30551,Spring,Biology 380,M4
30551,Winter,Biology 480,M3
30551,Fall,English 411,T3
30551,Winter,Mgt 400,T3
30551,Spring,AstroEngr 310,M3
30551,Fall,BehSci 330,M1
30551,Fall,BehSci 355,T2
30551,Winter,Biology 370,T4
30551,Spring,Biology 459,M2
30551,Fall,MSS 451,M2
30551,Winter,PhyEd 700W,M4
30551,Spring,PhyEd 700S,T1
31531,Spring,Mgt 401,T1
31531,Winter,Mgt 420,T1
31531,Spring,Mgt 448,M3
31531,Fall,SocSci 412,T2
31531,Spring,English 375,T2
31531,Winter,Math 300,M1
31531,Fall,Mgt 419,M3
31531,Fall,Mgt 472,M2
31531,Fall,Mgt 498,T1
31531,Winter,MSS 451,T3
31531,Fall,PhyEd 714F,M4
31531,Winter,PhyEd 714W,M4
31531,Spring,PhyEd 714S,M4
31531,Fall,PhyEd 718F,T4
31531,Winter,PhyEd 718W,T4
31531,Spring,PhyEd 718S,T4
30260,Winter,History 332,T2
30260,Spring,History 394,M3
30260,Spring,History 495,T2
30260,Fall,MSS 451,T2
30260,Fall,English 411,M1
30260,Winter,History 363,T3
30260,Fall,History 457,T3
30260,Winter,Mgt 400,M3
30260,Spring,SocSci 495,T3
30260,Fall,PhyEd 700F,T4
30260,Spring,PhyEd 700S,M1
30421,Winter,Mgt 420,T1
30421,Spring,Mgt 448,M4
30421,Winter,MSS 451,M1
30421,Spring,Philos 310,M2
30421,Winter,SocSci 412,T2
30421,Fall,AstroEngr 310,M3
30421,Spring,Econ 423,M3
30421,Fall,Mgt 472,M1
30421,Spring,Mgt 477,T3
30421,Fall,Mgt 498,T2
30421,Fall,PhyEd 700F,M2
30421,Winter,PhyEd 700W,M2
30552,Winter,AeroEngr 315,M3
30552,Winter,CompSci 439,T3
30552,Spring,ECE 348,M2
30552,Spring,Math 356,M1
30552,Fall,MSS 451,T3
30552,Fall,AstroEngr 310,M1
30552,Fall,CompSci 438,T1
30552,Winter,CompSci 495,T2
30552,Fall,Mgt 419,T4
30552,Spring,SocSci 495,T3
30552,Winter,PhyEd 700W,M1
30552,Spring,PhyEd 700S,T4
30422,Spring,ECE 315,T3
30422,,Econ 374,
30422,Winter,Geo 250,T3
30422,Fall,MSS 451,M3
30422,Spring,Philos 310,T1
30422,Winter,PolSci 491,M1
30422,,Arabic 365,
30422,Winter,History 374,M3
30422,Fall,Mgt 400,T2
30422,Winter,MSS 494,T2
30422,Spring,PolSci 423,T4
30422,Fall,PolSci 477,T3
30422,Fall,PhyEd 700F,M2
30422,Spring,PhyEd 700S,M2
30553,Spring,AstroEngr 310,T2
30553,Winter,Econ 440,T2
30553,Spring,Econ 480,M3
30553,Spring,SocSci 412,M4
30553,Winter,SocSci 420,M3
30553,Fall,Econ 450,T2
30553,Spring,Econ 465,M1
30553,Fall,Mgt 341,M2
30553,Winter,Mgt 400,T1
30553,Fall,MSS 451,T1
30553,Fall,PhyEd 700F,M1
30553,Winter,PhyEd 700W,M4
30554,Spring,English 411,T2
30554,Winter,Geo 250,T2
30554,Spring,Mgt 401,T3
30554,Winter,Mgt 420,T1
30554,Spring,Mgt 448,M2
30554,Winter,AstroEngr 310,M3
30554,Fall,Mgt 419,M3
30554,Fall,Mgt 472,T1
30554,Fall,Mgt 498,T2
30554,Winter,MSS 451,T3
30554,Fall,PhyEd 714F,M4
30554,Winter,PhyEd 714W,M4
30554,Spring,PhyEd 714S,M4
30554,Fall,PhyEd 718F,T4
30554,Winter,PhyEd 718W,T4
30554,Spring,PhyEd 718S,T4
35875,Spring,History 300,T1
35875,Fall,Mgt 303,M3
35875,Winter,Mgt 400,T4
35875,Fall,Mgt 498,T4
35875,Winter,MSS 451,T3
35875,Spring,PolSci 445,T2
35875,Winter,PhyEd 700W,M4
35875,Spring,PhyEd 700S,M4
30374,Winter,Math 421,M2
30374,,Math 451,
30374,Spring,Math 469,T3
30374,Winter,Mgt 400,T3
30374,Winter,SocSci 412,T2
30374,Winter,Chem 350,M3
30374,Fall,Math 342,M1
30374,Fall,Math 420,T2
30374,Winter,MSS 451,M4
30374,Spring,Philos 310,M3
30374,Spring,Physics 450,T2
30374,Fall,PhyEd 700F,T1
30374,Spring,PhyEd 700S,T4
27910,Winter,Biology 320,T2
27910,Spring,Biology 331,T1
27910,Winter,Biology 480,M2
27910,Spring,English 411,M2
27910,Winter,MSS 451,M3
27910,Fall,AstroEngr 310,M1
27910,Spring,Biology 380,M4
27910,Fall,Biology 410,M3
27910,Fall,Biology 459,M2
27910,Spring,History 300,M3
27910,Winter,Mgt 400,T3
27910,Fall,PhyEd 700F,T3
27910,Winter,PhyEd 700W,T1
30556,Winter,FineArt 466,M2
30556,Spring,Mgt 401,T2
30556,Winter,Mgt 420,T1
30556,Spring,Mgt 448,T4
30556,Winter,MSS 451,T3
30556,Fall,AstroEngr 310,T4
30556,Spring,Econ 423,M2
30556,Fall,Mgt 472,T3
30556,Winter,SocSci 412,T4
30556,Fall,PhyEd 714F,M4
30556,Winter,PhyEd 714W,M4
30556,Spring,PhyEd 714S,M4
30556,Fall,PhyEd 715F,T1
30556,,PhyEd 715W,
30556,Spring,PhyEd 715S,T1
31073,Winter,Mgt 420,T1
31073,Winter,MSS 451,T3
31073,Fall,SocSci 412,M2
31073,Spring,SocSci 483,T2
31073,Spring,SysEngr 495,T3
31073,Winter,Biology 370,T2
31073,Fall,Mgt 472,M3
31073,Spring,Mgt 477,M1
31073,Fall,Mgt 498,T2
31073,Fall,PhyEd 714F,M4
31073,Winter,PhyEd 714W,M4
31073,Spring,PhyEd 714S,M4
31073,Fall,PhyEd 718F,T4
31073,Winter,PhyEd 718W,T4
31073,Spring,PhyEd 718S,T4
30386,Spring,AeroEngr 482,T1
30386,Winter,Biology 215,T3
30386,Winter,Engr 402,T1
30386,Fall,MSS 451,M4
30386,Spring,SocSci 412,M1
30386,Fall,AeroEngr 442,T3
30386,Fall,AeroEngr 457,M3
30386,Winter,AeroEngr 471,M1
30386,Fall,AeroEngr 481,T1
30386,Spring,EngrMech 332,M3
30386,Fall,Philos 310,T4
30386,Winter,PhyEd 700W,M3
30386,Spring,PhyEd 700S,T4
31012,Winter,Mgt 420,T1
31012,Spring,Mgt 448,T1
31012,Winter,Mgt 478,M1
31012,Winter,MSS 451,T4
31012,Winter,SocSci 412,T3
31012,Spring,AstroEngr 310,T2
31012,Fall,ECE 315,T4
31012,Fall,Mgt 419,T1
31012,Fall,Mgt 472,M1
31012,Spring,Mgt 477,M2
31012,Fall,PhyEd 700F,M2
31012,Spring,PhyEd 700S,M3
31013,Winter,AstroEngr 310,T1
31013,,Hum 495,
31013,Fall,OpsRsch 310,M2
31013,Spring,Philos 370,M2
31013,Spring,Philos 392,M3
31013,Spring,Philos 402,T2
31013,Winter,AeroEngr 315,T2
31013,Fall,Philos 401,T2
31013,Winter,Philos 495B,M3
31013,Winter,Portuguese 365,M2
31013,Fall,SocSci 412,M3
31013,Spring,SocSci 495,T3
31013,Fall,PhyEd 700F,T1
31013,Winter,PhyEd 700W,M4
28726,Winter,AstroEngr 310,M3
28726,Spring,Biology 215,T1
28726,Spring,EngrMech 340,M2
28726,Fall,SocSci 412,M3
28726,Spring,SysEngr 336,M3
28726,Winter,SysEngr 402,M2
28726,Winter,SysEngr 492,T3
28726,Fall,EngrMech 305,T1
28726,Fall,EngrMech 320,T2
28726,Winter,EngrMech 350,T2
28726,Winter,MSS 451,M1
28726,Fall,Philos 310,T4
28726,Fall,SysEngr 477,M4
28726,Fall,SysEngr 491H,M2
28726,Winter,PhyEd 700W,T1
28726,Spring,PhyEd 700S,M1
30246,Winter,CivEngr 215,M2
30246,Winter,FineArt 464,M3
30246,Spring,Geo 498,T3
30246,Winter,Mgt 400,T2
30246,Fall,MSS 451,M4
30246,Winter,SocSci 412,M4
30246,Fall,AstroEngr 310,M1
30246,Fall,Geo 370,M3
30246,Fall,Geo 410,M2
30246,Winter,Meteor 352,T3
30246,Spring,PolSci 462,M3
30246,Fall,PhyEd 700F,T2
30246,Spring,PhyEd 700S,T2
35872,Winter,BehSci 377,T2
35872,Fall,EAP 109,M2
35872,Winter,Mgt 400,M1
35872,Spring,Mgt 477,M1
35872,Spring,MSS 251,M3
35872,Fall,PhyEd 700F,T4
35872,Winter,PhyEd 700W,T3
31438,Winter,Geo 250,T2
31438,Spring,Mgt 401,M1
31438,Winter,Mgt 420,T1
31438,Spring,Mgt 448,M3
31438,Fall,AstroEngr 310,M2
31438,Fall,Mgt 472,M1
31438,Fall,Mgt 498,T1
31438,Winter,MSS 451,T3
31438,Fall,SocSci 412,M3
31438,Spring,SocSci 483,T1
31438,Fall,PhyEd 714F,M4
31438,Winter,PhyEd 714W,M4
31438,Spring,PhyEd 714S,M4
31438,Fall,PhyEd 718F,T4
31438,Winter,PhyEd 718W,T4
31438,Spring,PhyEd 718S,T4
30160,Spring,CivEngr 480,M2
30160,Spring,CivEngr 488,T2
30160,Winter,Engr 402,T1
30160,Winter,MSS 451,T3
30160,Spring,Philos 310,M1
30160,Fall,SocSci 412,T1
30160,Fall,CivEngr 461,M2
30160,Fall,CivEngr 474,M3
30160,Winter,CivEngr 491,M2
30160,Fall,Geo 351,T2
30160,Winter,PhyEd 700W,T2
30160,Spring,PhyEd 700S,M3
31439,Spring,History 300,T4
31439,Winter,Law 340,T2
31439,Winter,Mgt 420,T1
31439,Fall,SocSci 412,M2
31439,Spring,SocSci 483,M3
31439,Fall,Mgt 472,T3
31439,Spring,Mgt 477,T3
31439,Fall,Mgt 498,T1
31439,Winter,MSS 451,M3
31439,Winter,Spanish 365,M2
31439,Fall,PhyEd 700F,M4
31439,Spring,PhyEd 700S,M2
30187,Winter,Engr 402,M2
30187,Winter,MechEngr 468,T2
30187,Winter,MechEngr 492,T1
30187,Spring,Philos 310,M4
30187,Spring,SocSci 412,M1
30187,Spring,EngrMech 460,T1
30187,Spring,Math 356,T3
30187,Fall,MechEngr 396,M2
30187,Fall,MechEngr 491,T3
30187,Fall,MSS 451,M4
30187,Fall,PhyEd 700F,M3
30187,Winter,PhyEd 700W,T3
30559,Winter,AstroEngr 310,T2
30559,Spring,Econ 423,M3
30559,Spring,Mgt 401,M4
30559,Fall,Mgt 419,M3
30559,Winter,Mgt 420,T1
30559,Fall,Mgt 472,T3
30559,Winter,MSS 451,M3
30559,Fall,SocSci 412,T4
30559,Fall,SocSci 483,T1
30559,Winter,PhyEd 700W,M4
30559,Spring,PhyEd 700S,M1
30215,Spring,BehSci 335,T3
30215,Winter,BehSci 498,M3
30215,Fall,English 411,M2
30215,Winter,Mgt 400,T3
30215,Fall,MSS 451,T3
30215,Spring,AstroEngr 310,T2
30215,Winter,BehSci 375,M2
30215,Winter,BehSci 380,T2
30215,Fall,BehSci 497T3,T2
30215,Fall,PhyEd 700F,M3
30215,Spring,PhyEd 700S,M2
30438,Spring,ECE 315,T4
30438,Spring,Law 363,T3
30438,Winter,MSS 451,T1
30438,Spring,Philos 402,T2
30438,Fall,AstroEngr 310,T4
30438,Fall,FineArt 353,T2
30438,Winter,Philos 200,M2
30438,Fall,Philos 401,T3
30438,Winter,Philos 495B,M3
30438,Fall,PhyEd 700F,M1
30438,Winter,PhyEd 700W,M4
